741
9.2495708e-01	1.4069444e+00	4.3934431e-02
9.2495708e-01	8.1549012e+00	3.2858549e-02
9.2495708e-01	1.4902858e+01	1.9329412e-02
9.2495708e-01	2.1650815e+01	5.6318654e-03
9.2495708e-01	2.8398771e+01	-7.7721355e-03
9.2495708e-01	3.5146728e+01	-2.0432798e-02
9.2495708e-01	4.1894685e+01	-3.1898037e-02
9.2495708e-01	4.8642642e+01	-4.1756431e-02
9.2495708e-01	5.5390598e+01	-4.9686947e-02
9.2495708e-01	6.2138555e+01	-5.5534399e-02
9.2495708e-01	6.8886512e+01	-5.9435680e-02
9.2495708e-01	7.5634469e+01	-6.2042275e-02
9.2495708e-01	8.2382426e+01	-6.4932027e-02
9.2495708e-01	8.9130382e+01	-6.6901683e-02
9.2495708e-01	9.5878339e+01	-6.2555663e-02
9.2495708e-01	1.0262630e+02	-5.4985916e-02
9.2495708e-01	1.0937425e+02	-4.6139473e-02
9.2495708e-01	1.1612221e+02	-3.7410491e-02
9.2495708e-01	1.2287017e+02	-3.0108339e-02
9.2495708e-01	1.2961812e+02	-2.5881157e-02
9.2495708e-01	1.3636608e+02	-2.7531763e-02
9.2495708e-01	1.4311404e+02	-3.2432280e-02
9.2495708e-01	1.4986199e+02	-3.5768572e-02
9.2495708e-01	1.5660995e+02	-3.5791919e-02
9.2495708e-01	1.6335791e+02	-3.0602737e-02
9.1382407e+00	1.4069444e+00	2.8591542e-02
9.1382407e+00	8.1549012e+00	2.0533489e-02
9.1382407e+00	1.4902858e+01	7.3248465e-03
9.1382407e+00	2.1650815e+01	-7.4789393e-03
9.1382407e+00	2.8398771e+01	-2.1941667e-02
9.1382407e+00	3.5146728e+01	-3.4373438e-02
9.1382407e+00	4.1894685e+01	-4.3258973e-02
9.1382407e+00	4.8642642e+01	-4.7109759e-02
9.1382407e+00	5.5390598e+01	-4.8221201e-02
9.1382407e+00	6.2138555e+01	-4.7617931e-02
9.1382407e+00	6.8886512e+01	-4.5589271e-02
9.1382407e+00	7.5634469e+01	-4.2470877e-02
9.1382407e+00	8.2382426e+01	-3.8611826e-02
9.1382407e+00	8.9130382e+01	-3.4370761e-02
9.1382407e+00	9.5878339e+01	-3.0121281e-02
9.1382407e+00	1.0262630e+02	-2.6272895e-02
9.1382407e+00	1.0937425e+02	-2.3353767e-02
9.1382407e+00	1.1612221e+02	-2.2406249e-02
9.1382407e+00	1.2287017e+02	-2.2499472e-02
9.1382407e+00	1.2961812e+02	-2.4103175e-02
9.1382407e+00	1.3636608e+02	-2.7893340e-02
9.1382407e+00	1.4311404e+02	-3.3975599e-02
9.1382407e+00	1.4986199e+02	-3.9958549e-02
9.1382407e+00	1.5660995e+02	-4.3835705e-02
9.1382407e+00	1.6335791e+02	-4.3214104e-02
9.1382407e+00	1.7010586e+02	-4.7473727e-02
1.7351524e+01	1.4069444e+00	1.7034280e-02
1.7351524e+01	8.1549012e+00	1.6310767e-02
1.7351524e+01	1.4902858e+01	5.2321274e-03
1.7351524e+01	2.1650815e+01	-8.2850415e-03
1.7351524e+01	2.8398771e+01	-2.1726744e-02
1.7351524e+01	3.5146728e+01	-3.3288969e-02
1.7351524e+01	4.1894685e+01	-4.0807364e-02
1.7351524e+01	4.8642642e+01	-4.3988401e-02
1.7351524e+01	5.5390598e+01	-4.4025796e-02
1.7351524e+01	6.2138555e+01	-4.2345653e-02
1.7351524e+01	6.8886512e+01	-3.9348475e-02
1.7351524e+01	7.5634469e+01	-3.5455938e-02
1.7351524e+01	8.2382426e+01	-3.1135402e-02
1.7351524e+01	8.9130382e+01	-2.6942275e-02
1.7351524e+01	9.5878339e+01	-2.3619486e-02
1.7351524e+01	1.0262630e+02	-2.2367642e-02
1.7351524e+01	1.0937425e+02	-2.2637313e-02
1.7351524e+01	1.1612221e+02	-2.2893041e-02
1.7351524e+01	1.2287017e+02	-2.3177849e-02
1.7351524e+01	1.2961812e+02	-2.4802521e-02
1.7351524e+01	1.3636608e+02	-2.9000300e-02
1.7351524e+01	1.4311404e+02	-3.2472260e-02
1.7351524e+01	1.4986199e+02	-3.7514468e-02
1.7351524e+01	1.5660995e+02	-4.3465092e-02
1.7351524e+01	1.6335791e+02	-4.6734313e-02
