616
4.3434109e+00	3.7536766e+00	-1.2367876e-02
4.3434109e+00	1.7429191e+01	-1.5049039e-02
4.3434109e+00	3.1104706e+01	-1.7274915e-02
4.3434109e+00	4.4780220e+01	-1.8763389e-02
4.3434109e+00	5.8455735e+01	-1.9022981e-02
4.3434109e+00	7.2131250e+01	-1.7554383e-02
9.0289906e+00	3.7536766e+00	-1.2828196e-02
9.0289906e+00	1.7429191e+01	-1.6102253e-02
9.0289906e+00	3.1104706e+01	-1.7877375e-02
9.0289906e+00	4.4780220e+01	-1.8756106e-02
9.0289906e+00	5.8455735e+01	-1.8317136e-02
9.0289906e+00	7.2131250e+01	-1.5814988e-02
9.0289906e+00	8.5806764e+01	-1.0130014e-02
9.0289906e+00	9.9482279e+01	7.3232927e-04
9.0289906e+00	1.1315779e+02	1.1905528e-02
9.0289906e+00	1.2683331e+02	1.8786366e-02
1.3714570e+01	3.7536766e+00	-1.2972865e-02
1.3714570e+01	1.7429191e+01	-1.7466587e-02
1.3714570e+01	3.1104706e+01	-1.9138889e-02
1.3714570e+01	4.4780220e+01	-1.9570159e-02
1.3714570e+01	5.8455735e+01	-1.8447496e-02
1.3714570e+01	7.2131250e+01	-1.4518230e-02
1.3714570e+01	8.5806764e+01	-8.7956671e-03
1.3714570e+01	9.9482279e+01	2.4916992e-03
1.3714570e+01	1.1315779e+02	1.4119030e-02
1.3714570e+01	1.2683331e+02	2.1242411e-02
1.3714570e+01	1.4050882e+02	2.0939621e-02
1.3714570e+01	1.5418434e+02	1.7138180e-02
1.3714570e+01	1.6785985e+02	1.2790724e-02
1.3714570e+01	1.8153537e+02	1.9488434e-02
1.3714570e+01	1.9521088e+02	1.9150779e-02
1.8400150e+01	3.7536766e+00	-1.2908216e-02
1.8400150e+01	1.7429191e+01	-1.8776960e-02
1.8400150e+01	3.1104706e+01	-2.0672806e-02
1.8400150e+01	4.4780220e+01	-2.0799593e-02
1.8400150e+01	5.8455735e+01	-1.8978367e-02
1.8400150e+01	7.2131250e+01	-1.3678973e-02
1.8400150e+01	8.5806764e+01	-8.0535603e-03
1.8400150e+01	9.9482279e+01	3.3807822e-03
1.8400150e+01	1.1315779e+02	1.5341929e-02
1.8400150e+01	1.2683331e+02	2.3395548e-02
1.8400150e+01	1.4050882e+02	2.2889944e-02
1.8400150e+01	1.5418434e+02	1.8313901e-02
1.8400150e+01	1.6785985e+02	1.3241326e-02
1.8400150e+01	1.8153537e+02	1.0528338e-02
1.8400150e+01	1.9521088e+02	1.3130642e-02
1.8400150e+01	2.0888640e+02	1.8034421e-02
1.8400150e+01	2.2256191e+02	2.2182107e-02
1.8400150e+01	2.3623743e+02	1.8260226e-02
1.8400150e+01	2.4991294e+02	1.0510298e-02
2.3085729e+01	3.7536766e+00	-1.2677735e-02
2.3085729e+01	1.7429191e+01	-1.9808821e-02
2.3085729e+01	3.1104706e+01	-2.2224716e-02
2.3085729e+01	4.4780220e+01	-2.2181277e-02
2.3085729e+01	5.8455735e+01	-1.9664160e-02
2.3085729e+01	7.2131250e+01	-1.3266644e-02
2.3085729e+01	8.5806764e+01	-7.6975726e-03
2.3085729e+01	9.9482279e+01	3.6466256e-03
2.3085729e+01	1.1315779e+02	1.5715574e-02
2.3085729e+01	1.2683331e+02	2.4823003e-02
2.3085729e+01	1.4050882e+02	2.4636117e-02
2.3085729e+01	1.5418434e+02	1.9454902e-02
2.3085729e+01	1.6785985e+02	1.3877657e-02
2.3085729e+01	1.8153537e+02	9.8692230e-03
2.3085729e+01	1.9521088e+02	1.2399307e-02
2.3085729e+01	2.0888640e+02	1.7435129e-02
